,Text,Label,whissel_pls,whissel_act,whissel_img
1988,@rushkoff @jyllandsposten pathogen of prejudice  the global #ethnophobia suffered by Chinese #JeNeSuisPasUnVirus #IamNotAVirus   https://t.co/rtpwvnuRZM #edchat #k12 https://t.co/zBVZ7uY5HI,Neutral,1.4572500000000002,1.762816666666667,1.4333333333333336
1989,"#JeNeSuisPasUnVirus #IAmNotAVirus #我不是病毒  Believe in science,not rumors，GO China!   #我不是病毒 https://t.co/uoUuXdDxEk",Counterhate,1.8571499999999999,1.55555,2.1
1990,Yang said organizations such as the @NAACP_LDF and the @CAIRNational have issued statements condemning anti-Asian racism in the wake of the #coronavirus pandemic.  https://t.co/eJsV5eztiY @CAAsanfrancisco #StopAAPIHate @RepJudyChu @NAPABA https://t.co/6sB2bv8PXD,Neutral,1.7571599999999998,1.5480066666666663,1.28
1991,Live feed of what it’s like to be Asian during the Coronavirus era #coronavirus #IamNotAVirus #SaturdayMorning https://t.co/2WhQ5CPiEd,Neutral,1.9802833333333332,1.590575,1.3166666666666664
1992,"Asian Americans reported over 650 racists acts last week on website launched by @A3PCON &amp; @CAAsanfrancisco https://t.co/8H4aQqbgRI  Join a townhall on Anti-Asian Racism tomorrow, 3/28 from 6-8pm EST. RSVP here: https://t.co/YIrPfOBxBB   #RacismIsAVirus #coronavirus #COVID19",Neutral,1.7063,1.7176266666666666,1.706666666666666
1993,Pls retweet #becool2asians @mmpadellan @Sifill_LDF @RogerLau @jheil @NPRCodeSwitch @msnbc https://t.co/eiJvXZIV3w,Neutral,,,
1994,Big name #Australian journalists are exploiting anti Chinese narratives for the purposes of spreading fear and hate. Chris Ulhmann joins Kate McClymont’s club in pedaling the rhetoric that Australia woes are all #China fault. #Covid_19australia #coronavirus #RacismIsAVirus https://t.co/bR5e1CQkUK,Non-Asian Aggression,1.72649,1.7144099999999998,1.5699999999999998
1995,We’re all Chinese to them 🙄 #COVID19 #coronavirus #RacismIsAVirus #Trumpdemic #Xenophobia https://t.co/roQLm9aYN3,Neutral,1.74126,1.6057,1.56
1996,#HateIsAVirus: People Are Using Masks to Fight Hate Against Asian Americans  https://t.co/Mloh7dnRwZ,Neutral,1.6148222222222222,1.9894222222222224,2.088888888888889
1997,Shake it off like a dog this virus is a whispering hate demon cannot create a fly Blue knows dogs are immune #corona #ChinaVirus #WuhanVirus #Hateisavirus https://t.co/8yFTarIRuI,Neutral,1.8227050000000002,1.7270049999999997,1.7
1998,China  China China It is not fair!  #ChinaMustExplain #RacismIsAVirus,Hate,1.5713,1.4633666666666667,1.0
1999,"“The person called my Filipino mother a ‘Chinese coronavirus bitch' and said that both of my parents are ‘bearers of the virus,’”  H/T  @brittanylwong for @HuffPost   #HateIsAVirus #ActToChange  https://t.co/45DR6M7ECt",Neutral,1.9533666666666665,1.651044444444444,1.5666666666666667
2000,.@DavidHenryHwang is washing his hands to end anti-Asian bigotry with #WashtheHate. https://t.co/X9GlpgrdeL,Neutral,1.8617000000000001,1.5828,1.9714285714285713
2001,We need to show friendship &amp; not discrimination says @BroadattheBoard amid #coronavirus stigmatisation against Chinese community #IamNotAVirus #ShoppingAgainstPrejudice https://t.co/qhaqrV6lY0,Counterhate,1.7762615384615381,1.7878846153846153,1.6615384615384614
2002,"Scary #BayArea @abc7newsbayarea interactive ""Race and #COVID19"" townhall with @abc7kristensze today. So chilling for me to see. 1)1100 #AsianAmerican hate crimes reported in 2 wks here 2)Many involve being spat &amp; coughed on 3)#Hateisavirus. Click below. https://t.co/Pjkb2QV12d",Neutral,1.70819375,1.72315,1.45
2003,"""We Can't Be Silent"": Asian Americans in Hollywood Denounce ""Chinese Virus"" and Racist Incidents https://t.co/GYcMmLmnPx #WashTheHate",Neutral,1.805333333333334,1.7226444444444444,1.9333333333333331
2004,"https://t.co/knUna2VcIG , Watch full video on link, and subscribe. #Chinese feel safe in #Pakistan Interior amid #COVIDー19 #outbreak.   #ModiConvertedIOKtoHell #SaturdayMorning #TaherShah  #NoXenophobia #中国 #RacismIsAVirus #COVID__19  #Covid_19 #CoronaInPakistan #ForaFlay https://t.co/7kgnl1Dfcq",Neutral,1.9769400000000001,1.73988,2.02
2005,#RacismIsAVirus aims to combat the rising xenophobia against Asians and Asian-Americans amid the global coronavirus pandemic. https://t.co/azi4irUUGT,Neutral,1.7554100000000001,1.74771,1.56
2006,@LindseyGrahamSC Thanks for putting the target back on Asian Americans!  #Racism  #RacismIsAVirus #ChineseVirus  #GOPracism @AndrewYang,Non-Asian Aggression,1.81045,1.7725750000000002,1.8
2007,"With the #COVID_19 pandemic now declared a national emergency in the United States, uncertainty and fear are breeding acts of discrimination and violence against individuals of Asian descent. Let's #WashTheHate together. #coronavirus https://t.co/GRj7KmJYWA",Counterhate,1.6593039999999997,1.838892,1.6159999999999999
2008,Happening Now: this woman has been walking around Chinatown yelling “Coronavirus” &amp; cursing at Asians.   The United Peace Corps neighborhood watch group notified @SFPD &amp; faith leaders— now on their way to diffuse situation &amp; get her help. 👏🏾 KUDOS 👏🏾   #hateisavirus #COVID__19 https://t.co/kctvBEBLHs,Neutral,1.8522833333333333,1.7254099999999997,1.5266666666666668
2009,The coronavirus is no excuse for racism against asian communities. #IAmNotCovid19 https://t.co/FgYP4IeMjg,Counterhate,1.6628000000000003,1.4978285714285715,1.457142857142857
2010,Watch this and not cry...wtf America. Seriously W T F #CoronavirusPandemic #COVID19 #AsianAmericans #RacismIsAVirus,Neutral,1.6933400000000003,1.60676,1.48
2011,We’re all Chinese to them 🙄 #COVID19 #coronavirus #RacismIsAVirus #Trumpdemic #Xenophobia,Neutral,1.74126,1.6057,1.56
2012,Asian-American artists launch drive against virus-linked racism #washthehate https://t.co/s9jD55hweC via @inquirerdotnet,Neutral,1.7258000000000002,2.10054,2.2
2013,".@WIONews: is your journalist referring to #CoronaVirus as #ChineseVirus acceptable to you? A journalist with a verified twitter handle shouldn't be allowed to spew such bigoted views. #RacismIsAVirus #IndiaFightsCorona   ""Wash your hands, look out for others, don't be a racist."" https://t.co/sXfZtLYYFx",Neutral,1.7904279999999997,1.5616000000000003,1.432
2014,"""Two doctors had suggested on French television that testing for a potential vaccine against Covid-19 should happen in Africa""   😡😡😡😡😡🤬🤬🤬🤬🖕🖕  They don't count Africans and south Asians as a human .....  F***** B******   #French #France #RacismIsAVirus #covid19UK",Non-Asian Aggression,1.7930555555555556,1.7158666666666664,1.6740740740740738
2015,"New #podcast! @clintworthing sits down with the inimitable @tzima8 to talk about Netflix's #Tigertail, #Mulan, and fighting anti-Asian bigotry in the time of coronavirus:  https://t.co/Be23Qbvgj0 #WashtheHate https://t.co/XZfbMEwJL8",Neutral,1.7348571428571427,1.6654428571428572,1.6999999999999997
2016,"I AM ABSOLUTELY DISGUSTED.  #IamNotAVirus   These videos of Asians getting beat up, robbed, made fun of are popping up all over social media.  Hate crime does not prevent you from getting the coronavirus, it is not funny.  It is racist and ignorant.",Counterhate,1.7718093750000001,1.7713812500000004,1.3875
2017,#IAmNotAVirus hits back at racism and xenophobia as paranoia and anti-Chinese sentiment mounts over the #coronavirus outbreak. https://t.co/OSSJ1naIOL,Neutral,1.7327400000000002,1.58851,1.6200000000000003
2018,The rise in racism against the #AsianAmerican and #AAPI community during the #COVID19 crisis is unacceptable. Join @ActToChange's virtual conversation on 4/3 with @MaulikPancholy @RepGraceMeng @vivek_murthy @HudsonDYang: https://t.co/kcoCyNvbT0,Counterhate,1.76204,1.6148733333333334,1.5999999999999999
2019,"If you're committing hate crime against Asians, you're part of a worse virus which is hate. #Hateisavirus",Counterhate,1.5392499999999998,1.7263857142857142,1.3857142857142857
2020,Discussing racism and xenophobia towards Asians during the COVID-19 outbreak.   Watch the full video on Instagram on IGTV: @theraydexter PLEASE WATCH AND SHARE! #RacismIsAVirus #IamNotAVirus #Covid_19 #Coronavirus https://t.co/bxywGbwE0T,Neutral,1.8234214285714285,1.8193214285714288,1.714285714285714
2021,Uncertainty and fear around the coronavirus pandemic are breeding acts of discrimination and violence against individuals of Asian descent. Let’s #WashTheHate together. Share your story and learn more at https://t.co/VJ6FGGyc61 @WashTheHate https://t.co/5n7qSqMMye,Neutral,1.6865249999999998,1.8354374999999996,1.633333333333333
2022,Do your part to speak out against racist language and ideas that associate Asian people with COVID-19 stigma. #WashTheHate #UtahWashTheHate https://t.co/Sp2DoWf1cG,Counterhate,1.801873333333333,1.804166666666667,1.6266666666666665
2023,Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus fears | GMA https://t.co/PIap9bf78t,Neutral,1.768490909090909,1.9653818181818181,1.8545454545454545
2024,"“People aren’t just being yelled at; they’re being yelled at with a vehemence and a virulence that is scary.” — Prof. Russell Jeung, chair of #SFSU Asian American Studies  #HateIsAVirus https://t.co/SGt3fhGHcy",Neutral,1.7514349999999996,1.6133099999999998,1.53
2025,It must be the Chinese's fault....#Xenophobia #RacismIsAVirus https://t.co/5osoJL4TUw,Hate,1.7672499999999998,1.4861,1.1
2026,"As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate – Adweek https://t.co/Zj3cRGqDbS via @adweek",Neutral,1.7447700000000002,1.7309,1.8
2027,"Inspired by recent events, Korean-Swedish artist Lisa Wool-Rim  Sjöblom (@chungwoolrim) is addressing the hostility Asians increasingly are facing during the COVID-19 global pandemic in a series of one-panel comics. #IAmNotAVirus  https://t.co/QXyI2NN3z7",Neutral,1.875905882352941,1.6993235294117648,1.564705882352941
2028,Amazing work from artist @redhongyi!!  A gentle reminder that Asian people are not the virus.  #HateIsAVirus  https://t.co/G5NhWrWSDN,Neutral,1.8774230769230766,1.7499153846153845,1.5692307692307692
2029,"#IAmNotAVirus #我不是病毒  Believe in science,not rumors，GO China! https://t.co/wfbojTGtjw",Neutral,1.8571499999999999,1.55555,2.1
2030,An important 6-minute listen: Asian Americans Are Blamed By Some For COVID-19 Outbreak  https://t.co/Hux72HI4Bg  #coronaracism #washthehate,Neutral,1.680777777777778,1.7444555555555559,1.5333333333333334
2031,#WashTheHate Asian -Americans use social media to mobilize against attacks. https://t.co/b7U7jWYc9G,Neutral,1.8085500000000003,1.9260000000000002,1.7666666666666666
2032,"@CIAspygirl So, blame China for the swine flu, because, after all, in China they eat pork!  #RacismIsAVirus",Neutral,1.7061142857142855,1.6198285714285714,1.6
2033,Right now a tremendous opportunity exists to reach out and support Asians in your local community. Don't waste it. #IAmNotAVirus,Counterhate,1.898,1.6424117647058827,1.588235294117647
2034,Why does no one including the person shooting the incident speak up to defend a fellow American? #becool2asians https://t.co/IcnIfeILn7,Counterhate,1.8413437499999998,1.83893125,1.65
2035,This is disgusting #RacismIsAVirus #ShameonChina https://t.co/kEdLpQibPT,Neutral,1.6203666666666667,1.6161333333333332,1.4000000000000001
2036,"As Asian Americans continue to face harassment and assault, here’s my #WashTheHate video for #WorldHealthDay https://t.co/bZ6N36lpAF",Neutral,1.8023700000000002,1.65853,1.7
2037,"This is the way to do it, I guess. #RacismIsContagious #CoughingWhileAsian #IAmNotAVirus #coronavirus https://t.co/1bl92VSGU2",Neutral,1.831357142857143,1.6147428571428573,1.1428571428571428
2038,"It's ironic to see, especially Indians tweeting #ChineseVirus19 &amp; #ChineseVirus. It's a shame. #RacismIsAVirus",Counterhate,1.9595,1.4550500000000002,1.225
2039,Solidarity at China Market between #Jewish and #Chinese community   #IamNotAVirus #ShoppingAgainstPrejudice #Purim https://t.co/HNGLjnanBB,Neutral,1.8945571428571433,1.6502857142857141,1.9428571428571428
2040,"Chinese men terrified black men will steal their girls. Fuck it, we might as well.#RacismIsAVirus https://t.co/RVtQTlScZl",Neutral,1.8437199999999998,1.8060800000000001,1.9
2041,Racism against Asians is the reason white people failed to prepare for a pandemic.   That's it. That's the tweet.  #Covid19 #RacismIsAVirus,Counterhate,1.7756133333333333,1.5286866666666667,1.5066666666666666
2042,@RandyRainbow will you make an advocacy video for #becool2asians? We’d appreciate allies joining our movement!,Counterhate,1.91964,1.77338,1.32
2043,"@jttako As a 50 something Asian American, I am feeling uneasy thinking “here we go again”. I just want to feel safe! #Hateisavirus",Counterhate,2.031070588235294,1.7087647058823532,1.4823529411764704
2044,The Chinese Government has FOOLED you! https://t.co/OYF5VeultC #CCP #CCPVirus #Racism #RacismIsAVirus #Covid_19 #WuhanHealthOrganisation,Non-Asian Aggression,1.6078800000000002,1.7776200000000002,1.6800000000000002
2045,#WashtheHate Asians demonized and experience race-baiting say they've had enough   https://t.co/GYVRyFyAbm,Neutral,1.8004571428571428,1.8098857142857143,1.542857142857143
2046,#Purim talks against discrimination. @BroadattheBoard hands over #hamantaschen to Chinese community #IamNotAVirus https://t.co/vaFLA8xvKV,Neutral,1.8560142857142856,1.7979571428571428,2.2
2047,@danaldmustord 🤔 Not if you look Asian because they think any Asian is Chinese and will attack you. #RacismIsAVirus,Neutral,1.7353999999999998,1.6961933333333332,1.5599999999999998
2048,"@SCMPNews In a few days, Westerners are going to tweet #IamNotAVirus and run away from Asians throwing rocks and shouting ""VIRUS"" at them.",Neutral,1.6410823529411767,1.7630647058823528,1.7176470588235295
2049,"Sending love and support to all our Asian American students, staff and faculty. #RacismIsAVirus @WSUVancouver",Counterhate,2.0571818181818182,1.7958999999999998,1.7636363636363634
2050,@ItsCeliaAu As a black American I stand with my Asian brothers and sisters. ✊🏿✊🏿✊🏿✊🏿 #WashTheHate💖,Counterhate,1.8779545454545454,1.7238636363636362,1.8727272727272728
2051,Today I stand with my brothers and sisters of Asian descent to remind us that #RacismIsAVirus,Counterhate,1.9730999999999996,1.775226666666667,1.7199999999999998
2052,To all my Asian friends: I will stand by you and support you in these difficult times. You are not alone!💜  #RacismIsAVirus,Counterhate,1.857505555555556,1.6362277777777778,1.4444444444444442
2053,"Please stop pointing coronavirus jokes at us Asians. If it's a joke, make it clear. #iamnotavirus",Counterhate,2.0013,1.7634727272727273,1.6
2054,"Thank you for joining the #WashTheHate campaign, @ChenXiHao 🧼 https://t.co/SLHtkizhyA",Neutral,1.9345199999999998,1.67222,1.16
2055,#becool2asians not cool. We did nothing wrong!! An attack on one. Is an attack on all!!! https://t.co/pgFQBoqO4q,Counterhate,1.4485999999999999,1.8553818181818185,1.5272727272727271
2056,"""Stay strong. Stand up. Have a voice."" @redhongyi #antiAsianracism #KitaJagaKita #RacismIsAVirus #IamNotAVirus https://t.co/JqagvnutJl",Counterhate,2.013875,1.65865,1.5
2057,Asian Americans use social media to mobilize against attacks  #COVID19 #caronavirus #WashTheHate #RacismIsAVirus  https://t.co/aBz7BLghia,Neutral,1.6778375000000003,2.0516375,2.025
2058,"Asian Americans report over 650 racist acts over last week, new data says. #IamNotAVirus  https://t.co/G8XcUyHvM0",Neutral,1.6736333333333333,1.8018444444444444,2.3555555555555556
2059,Racist attacks on Asians spreading faster than coronavirus in US - @CNN @WashTheHate https://t.co/JqpPH112k4,Neutral,1.859625,2.0324375,1.95
2060,Thank you for the follow @CongressmanRaja pls follow our fave campaign @becool2asians https://t.co/eiJvXZIV3w,Neutral,1.7303875,1.630875,1.425
2061,I don't need my Asian American friends to prove anything in order to not be racist towards them.   #RacismIsAVirus,Counterhate,1.8194374999999998,1.8307187500000002,1.6749999999999998
2062,@StanfordSPICE I posted records of Chinese exclusion detainees from the 1880s and 1890s.   #washthehate https://t.co/pgzjyv27ME,Neutral,1.8731499999999999,1.5865,1.65
2063,i really cannot go out at all as an asian that’s crazy fr gettin jumped for no reason #RacismIsAVirus https://t.co/XTIrnXEaYO,Counterhate,1.71196875,1.75193125,1.3375
2064,Asian American Celebrities respond to racism and violence with #WashTheHate campaign @WashTheHate  https://t.co/8oy3cewhly,Neutral,1.6674,1.93775,2.025
2065,Really @instagram? It’s not obvious this is a problem? #antiAsianracism #RacismIsAVirus #Hateisavirus https://t.co/kYuvJhgmrD,Neutral,1.7624857142857142,1.4905428571428572,1.0285714285714287
2066,@realDonaldTrump ‘Chinese Virus’? Are you that ignorant? #RacismIsAVirus,Counterhate,1.878225,1.6877749999999998,1.5
2067,@dwnews I am sorry but chinese have to learn from past mistakes and have to change their eating habits #IAmNotAVirus be #vegetarian,Hate,1.90819,1.779245,1.47
2068,"Are we still allowed to quote ancient Chinese proverbs, or is that racist? #RacismIsAVirus",Neutral,1.863727272727273,1.578863636363636,1.7272727272727273
2069,@calpopprincess This is awful? I can’t make out the message but is it another case of #coronavirus Asian-bashing? #stopaapihate,Counterhate,1.75425,1.610714285714286,1.3571428571428572
2070,i'm not a virus. i'm only asian. #IamNotAVirus,Counterhate,1.8,1.55192,1.08
2071,@SebGorka Yes we have the facts. Racist assholes call it the Chinese Wuhan Virus.   #RacismIsAVirus,Counterhate,2.002275,1.6576499999999998,1.5500000000000003
2072,Destroying holy relics... #COVID19 #RacismIsAVirus #AsianAmerican   https://t.co/fDjS9BRg0N https://t.co/FskNVlRTi9,Neutral,2.1389,1.84845,2.1
2073,Asian and hat... got it! 🔥   #WashTheHate https://t.co/tsqgM2Je0k https://t.co/y32NT9nEmY,Neutral,1.6852,1.6991000000000003,1.5999999999999999
2074,Please chime in and/or pass this along https://t.co/WMpcvKzpa7 #HugaChinese #ichbinkeinvirus #IAmNotAVirus #JeNeSuisPasUnVirus,Counterhate,1.8362999999999996,1.7099666666666666,1.7
2075,Happening now! #StopCoronaRacism @cath_goulding @miseducAsian  #washthehate https://t.co/El2VSTYgG0,Neutral,1.875,2.5,1.0
2076,"@NihaMasih Many in the newsrooms are finding ways to write it in a different way like ""Virus that came from China"". #RacismIsAVirus",Neutral,1.8196470588235294,1.634870588235294,1.388235294117647
2077,#IamNotAVirus Will China ever stop spreading viruses as they have done historically?,Hate,1.7909444444444444,1.697,1.4888888888888887
2078,@YyHker @SenTomCotton ^^^ sent from their Chinese-made iPhone  #irony #RacismIsAVirus  #TrumpDeflection #TrumpVirus  #TrumpLiedPeopleDied,Non-Asian Aggression,1.90455,1.3615,1.25
2079,Ain’t no Asian ever call me nigger 🗣🔊! #BeCool2Asians,Counterhate,1.7440833333333334,1.8272333333333333,1.7333333333333334
2080,7 myths and facts about #China and #Covid_19  #RacismIsAVirus  https://t.co/d1aF3EsGkh,Neutral,1.8762,1.54892,1.16
2081,This thread 👀 #RacismIsAVirus #LoveMyAsianPeeps https://t.co/lOb5uYVEvy,Neutral,1.825,1.60415,1.8
2082,@dtboyd Launched @becool2asians hello post and mobilizing more volunteers to help combat hate against Asians with love!,Counterhate,1.6981461538461535,1.9294615384615386,1.8615384615384616
2083,.@realDonaldTrump Your words are hurtful. This is not the “Chinese Virus”#IAmNotCovid19 https://t.co/lckp1V8ytW,Counterhate,1.7011374999999997,1.4684125000000003,1.4249999999999998
2084,@smithmarion While it comes to racism to other Asian people #IamNotAVirus #RacismIsAVirus #AsianAintAllChinese,Neutral,1.7978125,1.6087749999999998,1.55
2085,Stop discriminating Asian!Someday you people will get sick too.... #IamNotAVirus,Counterhate,1.7686499999999998,1.705566666666667,1.9000000000000001
2086,@demosisto This is true #racism. #RacismIsAVirus @DrTedros what do you think about that?,Neutral,1.813214285714286,1.6819142857142857,1.1714285714285715
2087,And here’s your history context for Asian racism and the disease trope #ichbinkeinVirus #Iamnotavirus https://t.co/ANFXx3mg42,Neutral,1.6886200000000002,1.4373799999999999,1.5
2088,The President is knowingly inciting hate against Asian Americans #StopAAPIHate #COVID19 https://t.co/zyUmi8nPmP,Counterhate,1.5810142857142857,1.6878857142857144,1.9714285714285713
2089,"Thank you Mr.President @realDonaldTrump for speaking of ""Chinese Virus"" #RacismIsAVirus https://t.co/azW4F0eML6",Neutral,2.0168,1.81616,1.2799999999999998
2090,Read the entire thread #RacismIsAVirus #RacistInChief #racism #ChineseVirus https://t.co/ThidQwJOOg,Counterhate,1.9928499999999998,1.685425,1.85
2091,Anti-Asian #hatecrime is very real. Let's #StopAAPIHate  https://t.co/YJ6n38zS2X,Counterhate,1.8518333333333334,1.5606,1.0
2092,#tbt @DUALIPA “New Rules” Here are my three for the moment!  #ChineseViralInstrument #WashTheHate @ChineseViral https://t.co/ULzeuh00C0,Neutral,1.8297625000000002,1.6007,1.525
2093,"@GMA @tzima8 This is not acceptable, Asian Americans have nothing to do with the pandemic. I’m sorry that happened to you Tzi. #WashTheHate",Counterhate,1.746070588235294,1.699205882352941,1.3058823529411763
2094,Here’s to the heath care workers facing racism as they save people. #WashTheHate #AsianAmerican https://t.co/dF5QN4NI8U,Counterhate,1.889111111111111,1.5264444444444445,1.4444444444444444
2095,Overall failure of Trump means racism is flourishing and Asian Americans are targets now. #IamNotAVirus https://t.co/WwTXdMPFuz,Counterhate,1.6057100000000002,1.63659,1.72
2096,"@ayushba7 @shrutanjaya4 Aap bhi band kar do racism apni, phir lecture karna logon ko. #RacismIsAVirus #WuhanVirus don't use the n word, bro.",Neutral,1.6478166666666667,1.7416166666666664,1.633333333333333
2097,Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus fears https://t.co/tCUdY4Z1jT,Neutral,1.768490909090909,1.9653818181818181,1.8545454545454545
2098,"Just turned the TV off. If he's going to keep calling it the Chinese virus, I am not going to listen. #RacismIsAVirus #Covid_19",Counterhate,1.8336388888888888,1.7066,1.5
2099,when they call it the CHINESE virus... #WashTheHate @WashTheHate #coronavirus #covid_19 #KungFlu https://t.co/d6ElsnBIIb,Neutral,1.7849833333333336,1.5620333333333332,1.5
2100,Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus fears | GMA https://t.co/KQMYUK15Vi,Neutral,1.768490909090909,1.9653818181818181,1.8545454545454545
2101,"For real, though! #RacistInChief #RacismIsAVirus #covid19 #coronavirus #CoronaVirusUpdate #SocialDistanacing #China https://t.co/tbkkBpB0Cy",Neutral,1.5714,1.4444,1.0
2102,Keep pressing him.  #Bigotry #ChineseVirus #IamNotAVirus https://t.co/9Cc6B18X2e,Neutral,1.5972,1.79165,1.4
2103,Please share our message in the same journey! #asian #antiracism #WashTheHate #racismisavirus https://t.co/MR1dt6l50x,Counterhate,2.0887875,1.7412375000000002,1.8
2104,@ItsCeliaAu @verachowdesigns Yes exactly! Don’t discriminate against Asians! 💙🙏🏻 #WashTheHate #RacismIsAVirus,Counterhate,1.6920666666666666,1.5073999999999999,1.5333333333333332
2105,@RogerLau Will you do an advocacy video for our #becool2asians campaign?,Counterhate,1.7579333333333336,1.7064333333333332,1.1666666666666667
2106,Yes I am Chinese BUT I am NOT a virus!  #IAmNotaVirus  https://t.co/dqnQy5bN5Y,Counterhate,2.048011111111111,1.677688888888889,1.2888888888888888
2107,What’s you lot think ? #ChineseVirus #COVID19 #CoronaLockdown #RacismIsAVirus #thoughts #BlackTwitter https://t.co/P7WahAxC02,Neutral,1.93866,1.7762,1.6
2108,Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus ... https://t.co/2hQAUDfdmY via @GMA,Neutral,1.798790909090909,1.9402090909090908,1.7454545454545454
2109,@Helen_C3 I would also add the US federal government’s mishandling and scapegoating if it as well! #becool2asians,Counterhate,1.8583416666666668,1.5831083333333336,1.3499999999999999
2110,@DeonDekelaita @eugenegu Thank you! Help us start a movement #becool2asians,Counterhate,2.190466666666667,2.1880333333333337,1.7000000000000002
2111,"@becool2asians #becool2asians As an essential part of this country, Asian Americans are fighting against COVID-19 and also racialism bully.",Counterhate,1.5854285714285716,1.7081785714285718,1.557142857142857
2112,Can We Still Say #ChineseFood ? #ChineseWuhanVirus #RacismIsAVirus #RacistInChief https://t.co/n9xzhxQiHQ,Neutral,1.866075,1.653275,2.0
2113,This garbage site is blatantly using the phrase “China virus”👇 #RacismIsAVirus https://t.co/ID86mGjrET,Counterhate,1.693657142857143,1.5795428571428574,1.657142857142857
2114,#iamnotavirus I am a South African of Chinese decent. https://t.co/HAhhkTQSiy,Counterhate,2.040742857142857,1.6116714285714286,1.8000000000000003
2115,@realDonaldTrump It’s not called the Chinese virus! #RacistInChief #RacismIsAVirus,Counterhate,1.7130800000000002,1.6247599999999998,1.56
2116,Need 2 stay calm &amp; not blame a racial group 4 COVID19. #IamNotAVirus #stopAAPIhate #becool2asians  https://t.co/K5Xohrq4QX,Counterhate,1.6618222222222223,1.7655777777777777,1.4222222222222223
2117,An #Asian woman was attacked with acid in front of her own home.  This is HORRIFYING.   #StopAAPIHate  https://t.co/cRiWTf2700,Counterhate,1.75215,1.6619285714285719,1.7714285714285716
2118,@AfricaFactsZone Against #racism #RacismIsAVirus spreading among #MainlandChinese,Neutral,1.6587333333333334,1.7508,1.8
2119,#IamNotAVirus It's more appropriately called TheChineseGovernmentSponsoredVirus,Hate,1.8194333333333332,1.7,1.3333333333333333
2120,#IAmNotAVirus 'I am not a virus': France's Asian community pushes back over xenophobia https://t.co/LGQj7lyjyF,Neutral,1.7502375,1.7073125,1.9249999999999998
2121,Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus ... https://t.co/8fm7zQPCId via @GMA,Neutral,1.798790909090909,1.9402090909090908,1.7454545454545454
2122,@cathy_crawley @GotTheWineForYu @kezcez @mirandadevine #WashTheHate asian Australians r great,Neutral,2.25695,1.89585,1.8
2123,Now is a great moment to align yourself with Anti-Asian Racism. Thanks! #AACCstatement #IamNotAVirus #RacismIsAVirus https://t.co/7Z59bkzij6,Counterhate,1.936525,1.5833875,1.2750000000000001
2124,ASIAN AMERICAN TWITTER !!! share with us ur stories @BurntRiceBunch #iamnotavirus https://t.co/dkfHqS2SSn,Counterhate,2.1514666666666664,1.8523166666666666,2.2666666666666666
2125,"Time for an Asian boy band calling themselves ""The Chinese Viruses."" #RacismIsAVirus https://t.co/Mf29YTyh10",Neutral,1.8758333333333335,1.8381333333333332,2.022222222222222
2126,@MrEddieHuang Will you do an advocacy video for #becool2asians? https://t.co/ggIbh4znBP,Counterhate,1.7095200000000002,1.69388,1.08
2127,#WashTheHate seeks to bring the Asian community together and create a unified voice that cuts through the noise. https://t.co/pdiMoiO36L,Neutral,1.9308125,1.69594375,1.625
2128,Not to mention @realDonaldTrump’s race-baiting has led to increased violence against the #AsianAmerican community. #RacismIsAVirus,Counterhate,1.54179,1.77956,1.44
2129,@AbbasLayla @NBCLA Hate speech and racism by the #chinese #RacismIsAVirus https://t.co/PGtIOG8jD8,Hate,1.6623,1.8465666666666667,1.4333333333333333
2130,Let Arabella teaches grandpa some manner in Chinese. #RacismIsAVirus https://t.co/t2SLwgelgq,Neutral,2.050333333333333,1.8851833333333332,1.7
2131,@JingShenWinnie #Chinazi #ChineseVirus #ChinaVirus #racism #RacismIsAVirus  Racism is a kind of virus as well. https://t.co/TP0HUEn5NZ,Counterhate,1.7185,1.5565333333333333,1.2666666666666666
2132,Is China the most RACIST country in the world? https://t.co/kBReg3lCDx #ChineseWuhanVirus #RacismIsAVirus #Travel #China,Hate,1.8509571428571427,1.5656571428571429,1.5142857142857142
2133,WTH #Brooklyn  Find this PoS!!! #COVID19 #AsianAmericans #RacismIsAVirus https://t.co/A1vwmATB3a,Non-Asian Aggression,2.0416499999999997,1.76665,1.3
2134,Thanks for zooming with me @originalspin @cpc_nyc @mangoilango @Dianephelan — @cunytv @CityCollegeNY @racismisavirus https://t.co/VbwTuHNi3D,Neutral,2.003475,1.7219,1.4500000000000002
2135,"Unfortunately, it's going to be more common. #coronavirus #KungFluFighting #RacismIsAVirus https://t.co/L0ObyFpGby",Counterhate,1.8186399999999998,1.63808,1.2
2136,@morethanmySLE #RacismIsAVirus Asian Americans and in general Asians around the world are being attacked because of this!,Counterhate,1.7102285714285717,1.6938785714285716,1.7857142857142858
2137,'It was malicious': Asian-Australians speak out about COVID-19-related #RacismIsAVirus  https://t.co/t0KkCLWuwV,Neutral,1.78048,1.73394,1.4400000000000002
2138,Sign the Petition to Stand with the Asian American Community #iamnotavirus   https://t.co/3Aw6yFj6Bv,Counterhate,1.7846,1.6367900000000002,2.0199999999999996
